Event_Start,Event_End,Period_Start,Period_End,Country,Store_Region,Store,PS_BU,Team_Name,Team,Subteam_Name,Subteam,Brand,Nat_UPC,Item_Description,Size,UOM,Currency,Unit_Sales,Dollar_Sales,Dollar_Allowance,Percent_Allowance,Total_Dollar_Allowance,Total_Percent_Allowance,Invoice,Total_Allowance,PrimeId,Account,Transaction_Date,Lookback,LookbackApprovalDate,Bill_Type,Event_ID,Lawson_ID,LOC,Deduction_Type,Event_Enterer,Event_Approver,ScanbackId,Owner_Region,Scanback_Description
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Columbus Circle,10160,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081080,"OIL OLIVE GARLIC",16.9,FZ,USD,1,25.79,1.29,0,1.29,0,,-1.29,AMZ_PRIME,,,,,PA,906314,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.29"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,Blossom Hill,10320,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081080,"OIL OLIVE GARLIC",16.9,FZ,USD,1,29.19,1.29,0,1.29,0,,-1.29,AMZ_PRIME,,,,,PA,906314,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.29"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,Blossom Hill,10320,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081078,"OIL OLIVE SPICY RED PEPPER",16.9,FZ,USD,1,29.19,1.29,0,1.29,0,,-1.29,AMZ_PRIME,,,,,PA,906314,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.29"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Jericho,10161,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081080,"OIL OLIVE GARLIC",16.9,FZ,USD,2,51.58,1.29,0,2.58,0,,-2.58,AMZ_PRIME,,,,,PA,906314,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.29"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Birmingham,10641,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,4,103.16,1.7,0,6.8,0,,-6.8,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Bedford,10090,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Brighton,10015,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Old Town,10185,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Clark,10576,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Beverly,10618,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Bridgewater,10639,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Glover Park,10780,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Carmel,10404,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Rochester,10662,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Philly Center City,10514,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Vienna,10065,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Allentown,10566,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Bedford,10090,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Yonkers,10343,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,West Loop,10572,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Rochester,10662,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Commack,10683,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,One Chicago,10740,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MA,Glen Mills,10353,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,University Station,10642,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Montclair,10059,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Lincoln Park,10252,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Closter,10381,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Maple Grove,10490,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Carmel,10404,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Beverly,10618,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,25.79,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SW,Montrose,10346,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SO,Uptown Charlotte,10644,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SP,Laguna Niguel,10437,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SO,Durham,10041,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SW,Plano,10030,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,PN,Fremont,10375,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SW,Vineyard,10444,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SP,Sherman,10671,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,PN,Tanasbourne,10327,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,Napa,10288,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,PN,Interbay,10275,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SW,Vineyard,10444,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,PN,Greenway,10537,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,Mill Valley,10009,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1,29.19,1.7,0,1.7,0,,-1.7,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Rose City,10157,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,Bayhill,10194,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Yonkers,10343,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Madison Segoe,10776,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Westbury,10706,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Halsted,10203,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,Boca Raton,10130,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NA,Bedford,10090,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,West Palm Beach,10529,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,51.58,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SO,Merchants Walk,10342,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,58.38,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,Ygnacio Valley Road,10548,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,58.38,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SO,Woodruff,10224,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,58.38,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,SP,Laguna Niguel,10437,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2,58.38,1.7,0,3.4,0,,-3.4,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Cedar Center,10199,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,NoMad,10773,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,Coral Springs,10088,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Columbus,10214,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,FL,West Palm Beach,10529,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,MW,Chicago Edgewater,10568,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Parsippany,10501,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,77.37,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NC,San Ramon,10126,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,87.57,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,RM,Trolley Square,10280,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3,87.57,1.7,0,5.1,0,,-5.1,AMZ_PRIME,,,,,PA,906315,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 1.7"
11/13/2024,12/03/2024,11/01/2024,11/30/2024,USA,NE,Fairfield,10317,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081069,"OLIVES KALAMATA GREEK HERB OG",6.7,OZ,USD,2,13.98,0.45,0,0.9,0,,-0.9,AMZ_PRIME,,,,,PA,906311,,,,,,,,"AFFINITY 2024 GRO NOV B KOSTERINA 0.45"
